Timestamp,Class,Confidence Score,FPS,Error,Delta Error
50,track,"tensor([0.9499], device='cuda:0')",5.09,-1.45,0.58
50,track,"tensor([0.9536], device='cuda:0')",4.99,-1.53,-0.08
50,track,"tensor([0.9488], device='cuda:0')",5.07,-1.34,0.19
50,track,"tensor([0.9471], device='cuda:0')",4.71,-1.25,0.09
51,track,"tensor([0.9476], device='cuda:0')",4.97,-1.31,-0.06
51,track,"tensor([0.9506], device='cuda:0')",5.44,-0.92,0.39
51,track,"tensor([0.9506], device='cuda:0')",4.37,-0.77,0.15
51,track,"tensor([0.9515], device='cuda:0')",5.57,-1.04,-0.27
51,track,"tensor([0.9502], device='cuda:0')",5.10,-1.35,-0.31
52,track,"tensor([0.9548], device='cuda:0')",4.83,-1.13,0.22
52,track,"tensor([0.9495], device='cuda:0')",4.10,-0.95,0.18
52,track,"tensor([0.9525], device='cuda:0')",5.73,-0.68,0.27
52,track,"tensor([0.9543], device='cuda:0')",5.31,-0.18,0.5
53,track,"tensor([0.9484], device='cuda:0')",4.59,-0.32,-0.14
53,track,"tensor([0.9419], device='cuda:0')",5.16,-0.08,0.24
53,track,"tensor([0.9461], device='cuda:0')",4.89,-0.09,-0.01
53,track,"tensor([0.9531], device='cuda:0')",5.15,0.31,0.4
53,track,"tensor([0.9530], device='cuda:0')",5.11,0.29,-0.02
54,track,"tensor([0.9493], device='cuda:0')",4.68,1.05,0.76
54,track,"tensor([0.9462], device='cuda:0')",4.88,1.45,0.4
54,track,"tensor([0.9489], device='cuda:0')",5.09,1.83,0.38
54,track,"tensor([0.9470], device='cuda:0')",4.98,1.99,0.16
54,track,"tensor([0.9493], device='cuda:0')",5.56,2.32,0.33
55,track,"tensor([0.9505], device='cuda:0')",5.01,2.6,0.28
55,track,"tensor([0.9476], device='cuda:0')",4.58,2.56,-0.04
55,track,"tensor([0.9513], device='cuda:0')",6.02,3.1,0.54
55,track,"tensor([0.9489], device='cuda:0')",4.81,3.58,0.48
55,track,"tensor([0.9484], device='cuda:0')",4.76,4.14,0.56
55,track,"tensor([0.9514], device='cuda:0')",4.93,3.92,-0.22
56,track,"tensor([0.9517], device='cuda:0')",4.64,4.03,0.11
56,track,"tensor([0.9477], device='cuda:0')",4.98,3.88,-0.15
56,track,"tensor([0.9511], device='cuda:0')",5.25,4.38,0.5
56,track,"tensor([0.9490], device='cuda:0')",5.52,5.03,0.65
57,track,"tensor([0.9474], device='cuda:0')",3.47,4.38,-0.65
57,track,"tensor([0.9143], device='cuda:0')",5.68,4.76,0.38
57,track,"tensor([0.9302], device='cuda:0')",5.31,4.87,0.11
57,track,"tensor([0.9376], device='cuda:0')",4.90,5.0,0.13
57,track,"tensor([0.9300], device='cuda:0')",6.79,4.89,-0.11
58,track,"tensor([0.9275], device='cuda:0')",4.61,5.22,0.33
58,track,"tensor([0.9361], device='cuda:0')",4.35,5.38,0.16
58,track,"tensor([0.9384], device='cuda:0')",5.46,5.34,-0.04
58,track,"tensor([0.9365], device='cuda:0')",4.11,5.48,0.14
58,track,"tensor([0.9370], device='cuda:0')",5.13,6.06,0.58
59,track,"tensor([0.9315], device='cuda:0')",4.53,5.81,-0.25
59,track,"tensor([0.9254], device='cuda:0')",5.10,5.91,0.1
59,track,"tensor([0.7170], device='cuda:0')",3.16,6.17,0.26
59,track,"tensor([0.9379], device='cuda:0')",5.64,6.04,-0.13
59,end-track,"tensor([0.6010], device='cuda:0')",4.77,0,0
00,end-track,"tensor([0.7390], device='cuda:0')",5.71,0,0
00,end-track,"tensor([0.7766], device='cuda:0')",6.04,0,0
00,end-track,"tensor([0.8643], device='cuda:0')",5.30,0,0
00,track,"tensor([0.8284], device='cuda:0')",5.85,0,0
00,track,"tensor([0.8572], device='cuda:0')",6.45,0,0
01,track,"tensor([0.8420], device='cuda:0')",5.66,0,0
01,track,"tensor([0.8592], device='cuda:0')",3.99,0,0
01,track,"tensor([0.8632], device='cuda:0')",7.70,0,0
01,track,"tensor([0.7518], device='cuda:0')",4.35,0,0
01,track,"tensor([0.5955], device='cuda:0')",7.11,0,0
01,end-track,"tensor([0.8469], device='cuda:0')",6.28,0,0
02,track,"tensor([0.5103], device='cuda:0')",6.40,0,0
02,end-track,"tensor([0.8502], device='cuda:0')",6.58,0,0
02,track,"tensor([0.5113], device='cuda:0')",6.66,0,0
02,track,"tensor([0.5408], device='cuda:0')",5.71,0,0
02,end-track,"tensor([0.8799], device='cuda:0')",5.70,0,0
02,end-track,"tensor([0.8653], device='cuda:0')",5.63,0,0
03,end-track,"tensor([0.8899], device='cuda:0')",5.08,0,0
03,end-track,"tensor([0.9248], device='cuda:0')",6.98,0,0
03,end-track,"tensor([0.9179], device='cuda:0')",5.41,0,0
03,end-track,"tensor([0.8887], device='cuda:0')",6.08,0,0
03,end-track,"tensor([0.8480], device='cuda:0')",6.36,0,0
03,end-track,"tensor([0.8739], device='cuda:0')",6.94,0,0
04,end-track,"tensor([0.8865], device='cuda:0')",5.97,0,0
04,end-track,"tensor([0.8800], device='cuda:0')",6.76,0,0
04,end-track,"tensor([0.8670], device='cuda:0')",6.71,0,0
04,end-track,"tensor([0.8380], device='cuda:0')",5.25,0,0
04,end-track,"tensor([0.8394], device='cuda:0')",8.07,0,0
04,end-track,"tensor([0.8630], device='cuda:0')",6.99,0,0
04,end-track,"tensor([0.8811], device='cuda:0')",6.49,0,0
05,end-track,"tensor([0.8888], device='cuda:0')",7.17,0,0
05,end-track,"tensor([0.8913], device='cuda:0')",6.35,0,0
05,end-track,"tensor([0.8818], device='cuda:0')",6.53,0,0
05,end-track,"tensor([0.9085], device='cuda:0')",6.22,0,0
05,end-track,"tensor([0.9038], device='cuda:0')",5.65,0,0
05,end-track,"tensor([0.9038], device='cuda:0')",4.84,0,0
06,end-track,"tensor([0.9099], device='cuda:0')",4.47,0,0
06,end-track,"tensor([0.8770], device='cuda:0')",7.91,0,0
06,end-track,"tensor([0.8862], device='cuda:0')",7.21,0,0
06,end-track,"tensor([0.8840], device='cuda:0')",6.97,0,0
06,end-track,"tensor([0.9059], device='cuda:0')",6.92,0,0
06,end-track,"tensor([0.9150], device='cuda:0')",6.98,0,0
07,end-track,"tensor([0.9163], device='cuda:0')",6.68,0,0
07,end-track,"tensor([0.9123], device='cuda:0')",6.47,0,0
07,end-track,"tensor([0.9138], device='cuda:0')",6.90,0,0
07,end-track,"tensor([0.8978], device='cuda:0')",5.60,0,0
07,end-track,"tensor([0.8935], device='cuda:0')",5.77,0,0
07,end-track,"tensor([0.8830], device='cuda:0')",6.99,0,0
07,end-track,"tensor([0.8693], device='cuda:0')",6.95,0,0
08,end-track,"tensor([0.9028], device='cuda:0')",6.55,0,0
08,end-track,"tensor([0.8304], device='cuda:0')",6.17,0,0
08,end-track,"tensor([0.8452], device='cuda:0')",6.07,0,0
08,end-track,"tensor([0.8345], device='cuda:0')",5.49,0,0
08,end-track,"tensor([0.7225], device='cuda:0')",5.47,0,0
09,end-track,"tensor([0.6966], device='cuda:0')",4.57,0,0
09,end-track,"tensor([0.8150], device='cuda:0')",6.05,0,0
09,end-track,"tensor([0.7056], device='cuda:0')",6.43,0,0
09,track,"tensor([0.5928], device='cuda:0')",6.28,0,0
09,track,"tensor([0.7645], device='cuda:0')",5.93,10.91,4.87
09,track,"tensor([0.6149], device='cuda:0')",5.28,9.05,-1.86
10,track,"tensor([0.7810], device='cuda:0')",3.97,2.9,-6.15
10,track,"tensor([0.8034], device='cuda:0')",5.28,11.32,8.42
10,track,"tensor([0.7145], device='cuda:0')",4.38,11.9,0.58
10,track,"tensor([0.8874], device='cuda:0')",5.42,16.1,4.2
10,track,"tensor([0.9364], device='cuda:0')",4.64,19.54,3.44
11,track,"tensor([0.9389], device='cuda:0')",5.49,22.88,3.34
11,track,"tensor([0.9343], device='cuda:0')",5.43,23.68,0.8
11,track,"tensor([0.9484], device='cuda:0')",4.72,24.03,0.35
11,track,"tensor([0.9435], device='cuda:0')",4.81,23.94,-0.09
11,track,"tensor([0.9288], device='cuda:0')",4.92,24.41,0.47
12,track,"tensor([0.9044], device='cuda:0')",3.94,24.94,0.53
12,track,"tensor([0.8927], device='cuda:0')",5.88,25.87,0.93
12,track,"tensor([0.9268], device='cuda:0')",4.95,25.4,-0.47
12,track,"tensor([0.9025], device='cuda:0')",4.72,25.91,0.51
12,track,"tensor([0.8749], device='cuda:0')",5.45,26.2,0.29
13,track,"tensor([0.8938], device='cuda:0')",5.23,24.95,-1.25
13,track,"tensor([0.8036], device='cuda:0')",5.09,24.84,-0.11
13,track,"tensor([0.8898], device='cuda:0')",4.25,25.28,0.44
13,track,"tensor([0.9098], device='cuda:0')",4.98,25.32,0.04
13,track,"tensor([0.8652], device='cuda:0')",5.25,23.6,-1.72
14,track,"tensor([0.9168], device='cuda:0')",4.83,26.84,3.24
14,track,"tensor([0.9230], device='cuda:0')",5.22,27.48,0.64
14,track,"tensor([0.9162], device='cuda:0')",5.85,31.87,4.39
14,track,"tensor([0.9211], device='cuda:0')",5.32,31.56,-0.31
14,track,"tensor([0.9326], device='cuda:0')",5.01,30.69,-0.87
15,track,"tensor([0.9443], device='cuda:0')",4.19,32.05,1.36
15,track,"tensor([0.9290], device='cuda:0')",4.86,33.91,1.86
15,track,"tensor([0.8972], device='cuda:0')",5.65,30.41,-3.5
15,track,"tensor([0.9218], device='cuda:0')",5.28,34.71,4.3
15,track,"tensor([0.9335], device='cuda:0')",5.16,26.41,-8.3
16,track,"tensor([0.9320], device='cuda:0')",4.40,27.44,1.03
16,track,"tensor([0.9420], device='cuda:0')",6.05,29.89,2.45
16,track,"tensor([0.9282], device='cuda:0')",5.29,29.33,-0.56
16,track,"tensor([0.9416], device='cuda:0')",4.99,30.38,1.05
16,track,"tensor([0.9218], device='cuda:0')",4.90,27.81,-2.57
17,track,"tensor([0.9275], device='cuda:0')",5.81,27.27,-0.54
17,track,"tensor([0.9138], device='cuda:0')",4.98,29.12,1.85
17,track,"tensor([0.9257], device='cuda:0')",4.62,29.61,0.49
17,track,"tensor([0.9277], device='cuda:0')",4.97,26.42,-3.19
17,track,"tensor([0.9217], device='cuda:0')",4.81,23.27,-3.15
18,track,"tensor([0.9412], device='cuda:0')",4.07,25.7,2.43
18,track,"tensor([0.9398], device='cuda:0')",6.08,21.55,-4.15
18,track,"tensor([0.9367], device='cuda:0')",6.36,20.11,-1.44
18,track,"tensor([0.9325], device='cuda:0')",5.43,17.03,-3.08
18,track,"tensor([0.9360], device='cuda:0')",5.14,7.01,-10.02
19,track,"tensor([0.9284], device='cuda:0')",5.79,1.28,-5.73
19,track,"tensor([0.9276], device='cuda:0')",4.41,-3.35,-4.63
19,track,"tensor([0.9075], device='cuda:0')",5.43,3.46,6.81
19,track,"tensor([0.9001], device='cuda:0')",4.74,-1.06,-4.52
19,track,"tensor([0.9247], device='cuda:0')",5.98,-3.96,-2.9
20,track,"tensor([0.9282], device='cuda:0')",4.33,-6.76,-2.8
20,track,"tensor([0.9230], device='cuda:0')",5.07,-6.14,0.62
20,track,"tensor([0.9215], device='cuda:0')",4.52,-8.01,-1.87
20,track,"tensor([0.9365], device='cuda:0')",5.42,-9.16,-1.15
20,track,"tensor([0.9359], device='cuda:0')",4.94,-12.88,-3.72
21,track,"tensor([0.9356], device='cuda:0')",4.42,-16.64,-3.76
21,track,"tensor([0.9329], device='cuda:0')",5.25,-20.22,-3.58
21,track,"tensor([0.9243], device='cuda:0')",5.07,-22.7,-2.48
21,track,"tensor([0.9322], device='cuda:0')",4.74,-25.96,-3.26
21,track,"tensor([0.9380], device='cuda:0')",5.02,-25.74,0.22
22,track,"tensor([0.9403], device='cuda:0')",5.58,-22.92,2.82
22,track,"tensor([0.9193], device='cuda:0')",5.21,-26.0,-3.08
22,track,"tensor([0.9386], device='cuda:0')",4.48,-23.63,2.37
22,track,"tensor([0.9193], device='cuda:0')",5.04,-23.81,-0.18
22,track,"tensor([0.9262], device='cuda:0')",4.43,-19.38,4.43
23,track,"tensor([0.9209], device='cuda:0')",5.68,-14.75,4.63
23,track,"tensor([0.8946], device='cuda:0')",4.64,-10.22,4.53
23,track,"tensor([0.9152], device='cuda:0')",5.18,-12.08,-1.86
23,track,"tensor([0.8849], device='cuda:0')",4.76,-5.03,7.05
23,track,"tensor([0.8422], device='cuda:0')",5.16,-7.05,-2.02
24,track,"tensor([0.9054], device='cuda:0')",4.78,-5.67,1.38
24,track,"tensor([0.8670], device='cuda:0')",4.97,-1.37,4.3
24,track,"tensor([0.8610], device='cuda:0')",6.02,-9.55,-8.18
24,track,"tensor([0.8481], device='cuda:0')",6.03,-3.33,6.22
24,track,"tensor([0.8920], device='cuda:0')",4.55,-5.97,-2.64
25,track,"tensor([0.8924], device='cuda:0')",4.55,-11.18,-5.21
25,track,"tensor([0.6685], device='cuda:0')",5.16,-22.29,-11.11
25,track,"tensor([0.7386], device='cuda:0')",3.99,-20.04,2.25
25,track,"tensor([0.8332], device='cuda:0')",3.91,-9.26,10.78
25,track,"tensor([0.8260], device='cuda:0')",6.45,-45.11,-35.85
26,track,"tensor([0.6285], device='cuda:0')",5.05,-38.34,6.77
26,track,"tensor([0.8447], device='cuda:0')",5.09,-33.94,4.4
26,track,"tensor([0.8572], device='cuda:0')",4.72,-12.07,21.87
26,track,"tensor([0.8568], device='cuda:0')",5.52,-15.83,-3.76
26,track,"tensor([0.9054], device='cuda:0')",4.65,-18.96,-3.13
27,track,"tensor([0.7739], device='cuda:0')",4.61,-35.32,-16.36
27,track,"tensor([0.9112], device='cuda:0')",6.09,-32.82,2.5
27,track,"tensor([0.7587], device='cuda:0')",5.15,-31.48,1.34
27,track,"tensor([0.9097], device='cuda:0')",6.04,-25.35,6.13
27,track,"tensor([0.7601], device='cuda:0')",4.39,-14.9,10.45
28,track,"tensor([0.8815], device='cuda:0')",4.85,-16.46,-1.56
28,track,"tensor([0.8278], device='cuda:0')",4.07,-2.8,13.66
28,track,"tensor([0.9033], device='cuda:0')",4.12,-6.46,-3.66
28,track,"tensor([0.8445], device='cuda:0')",5.62,-4.02,2.44
29,track,"tensor([0.9132], device='cuda:0')",4.22,-2.62,1.4
29,track,"tensor([0.8961], device='cuda:0')",5.80,-3.18,-0.56
29,track,"tensor([0.8323], device='cuda:0')",4.11,5.7,8.88
29,track,"tensor([0.9060], device='cuda:0')",5.36,2.7,-3.0
29,track,"tensor([0.8219], device='cuda:0')",4.76,-0.59,-3.29
30,track,"tensor([0.8628], device='cuda:0')",5.07,0.74,1.33
30,track,"tensor([0.9082], device='cuda:0')",4.25,-2.94,-3.68
30,track,"tensor([0.8522], device='cuda:0')",5.59,2.93,5.87
30,track,"tensor([0.7245], device='cuda:0')",3.62,-5.21,-8.14
30,track,"tensor([0.8214], device='cuda:0')",6.29,-0.36,4.85
31,track,"tensor([0.7151], device='cuda:0')",4.20,-2.66,-2.3
31,track,"tensor([0.7414], device='cuda:0')",4.84,2.22,4.88
31,track,"tensor([0.5050], device='cuda:0')",4.74,-11.36,-13.58
31,track,"tensor([0.7975], device='cuda:0')",3.80,-13.21,-1.85
32,track,"tensor([0.5308], device='cuda:0')",4.17,-13.05,0.16
32,track,"tensor([0.6898], device='cuda:0')",5.60,-1.55,11.5
32,track,"tensor([0.6583], device='cuda:0')",4.57,0.99,2.54
32,track,"tensor([0.8331], device='cuda:0')",3.58,-2.12,-3.11
32,track,"tensor([0.8781], device='cuda:0')",5.39,0.34,2.46
33,track,"tensor([0.9324], device='cuda:0')",4.79,-1.17,-1.51
33,track,"tensor([0.9325], device='cuda:0')",4.87,-0.32,0.85
33,track,"tensor([0.9178], device='cuda:0')",4.51,-0.21,0.11
33,track,"tensor([0.9204], device='cuda:0')",5.64,-2.17,-1.96
33,track,"tensor([0.9283], device='cuda:0')",4.67,-3.75,-1.58
34,track,"tensor([0.9006], device='cuda:0')",5.23,-1.73,2.02
34,track,"tensor([0.9116], device='cuda:0')",5.60,0.22,1.95
34,track,"tensor([0.9097], device='cuda:0')",4.53,-0.2,-0.42
34,track,"tensor([0.8989], device='cuda:0')",4.70,-0.03,0.17
34,track,"tensor([0.8777], device='cuda:0')",4.89,0.17,0.2
35,track,"tensor([0.6464], device='cuda:0')",4.11,-0.29,-0.46
35,track,"tensor([0.8514], device='cuda:0')",5.23,-1.49,-1.2
35,track,"tensor([0.8318], device='cuda:0')",4.44,-2.72,-1.23
35,track,"tensor([0.6172], device='cuda:0')",4.64,-6.65,-3.93
36,track,"tensor([0.7889], device='cuda:0')",4.58,-7.35,-0.7
36,track,"tensor([0.8627], device='cuda:0')",4.46,-17.84,-10.49
36,track,"tensor([0.6479], device='cuda:0')",5.31,-15.67,2.17
36,track,"tensor([0.5667], device='cuda:0')",4.19,-19.48,-3.81
36,track,"tensor([0.5411], device='cuda:0')",4.70,-20.02,-0.54
37,track,"tensor([0.5164], device='cuda:0')",4.43,-23.2,-3.18
37,end-track,"tensor([0.6225], device='cuda:0')",4.90,0,0
37,end-track,"tensor([0.7590], device='cuda:0')",6.97,0,0
37,track,"tensor([0.6354], device='cuda:0')",4.05,-57.2,-34.0
37,end-track,"tensor([0.5368], device='cuda:0')",4.08,0,0
38,end-track,"tensor([0.7036], device='cuda:0')",7.68,0,0
38,end-track,"tensor([0.6350], device='cuda:0')",6.63,0,0
38,end-track,"tensor([0.6525], device='cuda:0')",4.90,0,0
38,end-track,"tensor([0.7051], device='cuda:0')",5.17,0,0
38,track,"tensor([0.5852], device='cuda:0')",5.38,0,0
39,track,"tensor([0.8262], device='cuda:0')",4.70,-47.94,9.26
39,track,"tensor([0.7317], device='cuda:0')",4.63,-91.33,-43.39
39,track,"tensor([0.6955], device='cuda:0')",4.74,-103.36,-12.03
39,track,"tensor([0.8351], device='cuda:0')",5.50,-103.8,-0.44
39,end-track,"tensor([0.5490], device='cuda:0')",4.41,0,0
40,end-track,"tensor([0.7930], device='cuda:0')",6.96,0,0
40,end-track,"tensor([0.6050], device='cuda:0')",6.62,0,0
40,end-track,"tensor([0.6544], device='cuda:0')",6.61,0,0
40,track,"tensor([0.7623], device='cuda:0')",6.86,-102.57,1.23
40,end-track,"tensor([0.5102], device='cuda:0')",5.07,0,0
40,track,"tensor([0.9238], device='cuda:0')",7.13,-86.58,15.99
40,track,"tensor([0.9261], device='cuda:0')",5.14,-87.01,-0.43
41,track,"tensor([0.9129], device='cuda:0')",4.95,-93.44,-6.43
41,end-track,"tensor([0.5398], device='cuda:0')",3.91,0,0
41,track,"tensor([0.8168], device='cuda:0')",6.35,-87.21,6.23
41,track,"tensor([0.7782], device='cuda:0')",4.67,-83.05,4.16
42,track,"tensor([0.5720], device='cuda:0')",5.02,-90.88,-7.83
42,track,"tensor([0.8556], device='cuda:0')",3.90,-96.93,-6.05
42,track,"tensor([0.9339], device='cuda:0')",5.32,-84.26,12.67
42,track,"tensor([0.8231], device='cuda:0')",5.16,-96.31,-12.05
42,track,"tensor([0.9292], device='cuda:0')",5.39,-83.53,12.78
43,track,"tensor([0.5437], device='cuda:0')",5.23,-85.86,-2.33
43,track,"tensor([0.6216], device='cuda:0')",4.79,-74.7,11.16
43,track,"tensor([0.8813], device='cuda:0')",4.83,-64.66,10.04
43,track,"tensor([0.5960], device='cuda:0')",5.07,-66.82,-2.16
43,track,"tensor([0.5405], device='cuda:0')",4.58,-62.98,3.84
44,track,"tensor([0.8976], device='cuda:0')",5.05,-59.89,3.09
44,track,"tensor([0.8995], device='cuda:0')",5.05,-55.42,4.47
44,track,"tensor([0.9205], device='cuda:0')",4.14,-53.07,2.35
44,track,"tensor([0.9201], device='cuda:0')",6.05,-51.32,1.75
44,track,"tensor([0.9309], device='cuda:0')",4.78,-50.62,0.7
45,track,"tensor([0.9360], device='cuda:0')",5.01,-49.07,1.55
45,track,"tensor([0.9321], device='cuda:0')",4.18,-48.19,0.88
45,track,"tensor([0.9399], device='cuda:0')",6.50,-46.76,1.43
45,track,"tensor([0.9451], device='cuda:0')",4.96,-46.22,0.54
45,track,"tensor([0.9474], device='cuda:0')",5.43,-45.01,1.21
46,track,"tensor([0.9557], device='cuda:0')",4.23,-46.07,-1.06
46,track,"tensor([0.9573], device='cuda:0')",5.47,-41.09,4.98
46,track,"tensor([0.9535], device='cuda:0')",5.06,-38.2,2.89
46,track,"tensor([0.9691], device='cuda:0')",4.76,-35.01,3.19
46,track,"tensor([0.9602], device='cuda:0')",5.34,-32.77,2.24
47,track,"tensor([0.9584], device='cuda:0')",4.53,-30.31,2.46
47,track,"tensor([0.9615], device='cuda:0')",6.25,-27.42,2.89
47,track,"tensor([0.9582], device='cuda:0')",5.01,-24.39,3.03
47,track,"tensor([0.9583], device='cuda:0')",5.07,-22.14,2.25
47,track,"tensor([0.9530], device='cuda:0')",5.51,-19.85,2.29
48,track,"tensor([0.9538], device='cuda:0')",4.45,-16.29,3.56
48,track,"tensor([0.9500], device='cuda:0')",4.32,-13.06,3.23
48,track,"tensor([0.9480], device='cuda:0')",7.02,-10.29,2.77
48,track,"tensor([0.9608], device='cuda:0')",4.01,-7.32,2.97
48,track,"tensor([0.9545], device='cuda:0')",5.31,-4.07,3.25
49,track,"tensor([0.9548], device='cuda:0')",4.87,-3.35,0.72
49,track,"tensor([0.9511], device='cuda:0')",5.24,-2.28,1.07
49,track,"tensor([0.9571], device='cuda:0')",4.55,-0.51,1.77
49,track,"tensor([0.9533], device='cuda:0')",4.53,-1.08,-0.57
49,track,"tensor([0.9554], device='cuda:0')",5.81,-0.07,1.01
50,track,"tensor([0.9571], device='cuda:0')",4.69,0.16,0.23
50,track,"tensor([0.9553], device='cuda:0')",5.46,1.2,1.04
50,track,"tensor([0.9534], device='cuda:0')",4.39,1.4,0.2
50,track,"tensor([0.9550], device='cuda:0')",5.06,1.96,0.56
50,track,"tensor([0.9546], device='cuda:0')",5.38,2.39,0.43
51,track,"tensor([0.9478], device='cuda:0')",4.82,2.5,0.11
51,track,"tensor([0.9497], device='cuda:0')",5.71,2.47,-0.03
51,track,"tensor([0.9550], device='cuda:0')",4.73,4.42,1.95
51,track,"tensor([0.9576], device='cuda:0')",4.28,4.38,-0.04
51,track,"tensor([0.9563], device='cuda:0')",6.06,6.21,1.83
52,track,"tensor([0.9572], device='cuda:0')",5.18,6.53,0.32
52,track,"tensor([0.9525], device='cuda:0')",6.23,6.99,0.46
52,track,"tensor([0.9458], device='cuda:0')",4.70,8.08,1.09
52,track,"tensor([0.9399], device='cuda:0')",5.00,8.19,0.11
52,track,"tensor([0.9368], device='cuda:0')",4.98,8.52,0.33
53,track,"tensor([0.9430], device='cuda:0')",4.73,8.35,-0.17
53,track,"tensor([0.9497], device='cuda:0')",5.78,9.28,0.93
53,track,"tensor([0.9404], device='cuda:0')",5.09,10.47,1.19
53,track,"tensor([0.9422], device='cuda:0')",5.31,11.05,0.58
53,track,"tensor([0.9368], device='cuda:0')",5.07,11.16,0.11
53,track,"tensor([0.9199], device='cuda:0')",5.42,12.09,0.93
54,track,"tensor([0.9322], device='cuda:0')",3.95,12.89,0.8
54,track,"tensor([0.9427], device='cuda:0')",5.68,13.3,0.41
54,track,"tensor([0.9420], device='cuda:0')",4.50,14.43,1.13
54,track,"tensor([0.9269], device='cuda:0')",5.59,14.6,0.17
55,track,"tensor([0.9186], device='cuda:0')",5.14,15.12,0.52
55,track,"tensor([0.9399], device='cuda:0')",5.00,13.79,-1.33
55,track,"tensor([0.9400], device='cuda:0')",5.81,9.16,-4.63
55,track,"tensor([0.9429], device='cuda:0')",4.20,10.35,1.19
55,track,"tensor([0.9305], device='cuda:0')",4.45,8.81,-1.54
56,track,"tensor([0.9411], device='cuda:0')",5.31,7.52,-1.29
56,track,"tensor([0.9498], device='cuda:0')",5.18,6.31,-1.21
56,track,"tensor([0.9499], device='cuda:0')",5.86,4.44,-1.87
56,track,"tensor([0.9523], device='cuda:0')",4.92,4.95,0.51
56,track,"tensor([0.9521], device='cuda:0')",5.24,4.8,-0.15
57,track,"tensor([0.9534], device='cuda:0')",4.06,5.5,0.7
57,track,"tensor([0.9485], device='cuda:0')",4.97,5.32,-0.18
57,track,"tensor([0.9533], device='cuda:0')",5.19,4.76,-0.56
57,track,"tensor([0.9498], device='cuda:0')",5.04,5.39,0.63
57,track,"tensor([0.9512], device='cuda:0')",5.01,5.72,0.33
58,track,"tensor([0.9343], device='cuda:0')",5.39,5.32,-0.4
58,track,"tensor([0.9506], device='cuda:0')",5.27,5.21,-0.11
58,track,"tensor([0.9525], device='cuda:0')",5.14,4.97,-0.24
58,track,"tensor([0.9512], device='cuda:0')",4.99,5.41,0.44
58,track,"tensor([0.9522], device='cuda:0')",5.14,5.13,-0.28
58,track,"tensor([0.9502], device='cuda:0')",5.28,4.91,-0.22
59,track,"tensor([0.9492], device='cuda:0')",4.85,5.13,0.22
59,track,"tensor([0.9451], device='cuda:0')",4.98,4.69,-0.44
59,track,"tensor([0.9398], device='cuda:0')",5.81,4.36,-0.33
59,track,"tensor([0.9366], device='cuda:0')",5.29,5.02,0.66
59,track,"tensor([0.9567], device='cuda:0')",5.85,4.79,-0.23
00,track,"tensor([0.9517], device='cuda:0')",5.09,4.88,0.09
00,track,"tensor([0.9557], device='cuda:0')",5.01,5.19,0.31
00,track,"tensor([0.9576], device='cuda:0')",4.72,5.39,0.2
00,track,"tensor([0.9488], device='cuda:0')",5.00,5.53,0.14
00,track,"tensor([0.9559], device='cuda:0')",4.57,5.35,-0.18
01,track,"tensor([0.9592], device='cuda:0')",5.79,4.96,-0.39
01,track,"tensor([0.9563], device='cuda:0')",4.83,5.23,0.27
01,track,"tensor([0.9538], device='cuda:0')",4.49,4.9,-0.33
01,track,"tensor([0.9575], device='cuda:0')",4.54,4.89,-0.01
01,track,"tensor([0.9589], device='cuda:0')",5.26,4.64,-0.25
02,track,"tensor([0.9561], device='cuda:0')",4.33,4.66,0.02
02,track,"tensor([0.9549], device='cuda:0')",5.79,4.96,0.3
02,track,"tensor([0.9573], device='cuda:0')",5.66,5.29,0.33
02,track,"tensor([0.9560], device='cuda:0')",5.01,5.29,0.0
02,track,"tensor([0.9488], device='cuda:0')",5.17,5.2,-0.09
03,track,"tensor([0.9458], device='cuda:0')",4.56,5.17,-0.03
03,track,"tensor([0.9557], device='cuda:0')",4.57,5.36,0.19
03,track,"tensor([0.9521], device='cuda:0')",5.67,5.41,0.05
03,track,"tensor([0.9515], device='cuda:0')",4.72,5.24,-0.17
03,track,"tensor([0.9488], device='cuda:0')",5.96,5.46,0.22
04,track,"tensor([0.9517], device='cuda:0')",4.32,5.5,0.04
04,track,"tensor([0.9512], device='cuda:0')",5.07,5.43,-0.07
04,track,"tensor([0.9554], device='cuda:0')",4.14,5.26,-0.17
04,track,"tensor([0.9572], device='cuda:0')",4.58,5.59,0.33
04,track,"tensor([0.9541], device='cuda:0')",5.53,5.67,0.08
05,track,"tensor([0.9517], device='cuda:0')",5.16,5.58,-0.09
05,track,"tensor([0.9524], device='cuda:0')",4.17,5.44,-0.14
05,track,"tensor([0.9525], device='cuda:0')",4.44,5.32,-0.12
05,track,"tensor([0.9474], device='cuda:0')",5.92,5.04,-0.28
06,track,"tensor([0.9463], device='cuda:0')",4.15,4.48,-0.56
06,track,"tensor([0.9455], device='cuda:0')",4.71,4.62,0.14
06,track,"tensor([0.9439], device='cuda:0')",4.73,4.31,-0.31
06,track,"tensor([0.9456], device='cuda:0')",5.35,4.23,-0.08
06,track,"tensor([0.9398], device='cuda:0')",4.85,4.61,0.38
07,track,"tensor([0.9456], device='cuda:0')",4.77,4.11,-0.5
07,track,"tensor([0.9482], device='cuda:0')",5.09,4.53,0.42
07,track,"tensor([0.9542], device='cuda:0')",5.18,5.06,0.53
07,track,"tensor([0.9473], device='cuda:0')",5.01,5.55,0.49
07,track,"tensor([0.9459], device='cuda:0')",4.74,5.4,-0.15
