Timestamp,Class,Confidence Score,FPS,Error,Delta Error
46,track,"tensor([0.9231], device='cuda:0')",3.18,-8.82,-1.8
46,track,"tensor([0.9191], device='cuda:0')",3.38,-9.35,-0.53
46,track,"tensor([0.8193], device='cuda:0')",3.16,-8.75,0.6
47,track,"tensor([0.9291], device='cuda:0')",3.78,-7.98,0.77
47,track,"tensor([0.9264], device='cuda:0')",3.67,-7.86,0.12
47,track,"tensor([0.9012], device='cuda:0')",3.64,-7.62,0.24
48,track,"tensor([0.9262], device='cuda:0')",3.52,-9.06,-1.44
48,track,"tensor([0.9105], device='cuda:0')",3.65,-6.08,2.98
48,track,"tensor([0.9169], device='cuda:0')",3.81,-10.19,-4.11
48,track,"tensor([0.9326], device='cuda:0')",3.37,-6.5,3.69
49,track,"tensor([0.9018], device='cuda:0')",3.72,-13.51,-7.01
49,track,"tensor([0.9099], device='cuda:0')",3.43,-12.6,0.91
49,track,"tensor([0.8033], device='cuda:0')",3.61,-10.88,1.72
50,track,"tensor([0.9001], device='cuda:0')",2.60,-12.63,-1.75
50,track,"tensor([0.9118], device='cuda:0')",2.75,-4.34,8.29
50,track,"tensor([0.8960], device='cuda:0')",3.72,-11.22,-6.88
51,track,"tensor([0.8776], device='cuda:0')",3.22,-0.91,10.31
51,track,"tensor([0.8588], device='cuda:0')",3.26,-0.18,0.73
51,track,"tensor([0.8867], device='cuda:0')",3.21,4.67,4.85
51,track,"tensor([0.8343], device='cuda:0')",2.95,7.21,2.54
52,track,"tensor([0.8704], device='cuda:0')",3.23,2.64,-4.57
52,track,"tensor([0.8767], device='cuda:0')",3.99,0.36,-2.28
52,track,"tensor([0.8974], device='cuda:0')",3.68,-0.24,-0.6
53,track,"tensor([0.8790], device='cuda:0')",3.39,5.79,6.03
53,track,"tensor([0.8115], device='cuda:0')",2.69,4.51,-1.28
53,track,"tensor([0.6700], device='cuda:0')",3.36,6.19,1.68
54,track,"tensor([0.5270], device='cuda:0')",3.14,8.26,2.07
54,track,"tensor([0.8338], device='cuda:0')",2.90,6.4,-1.86
54,track,"tensor([0.6685], device='cuda:0')",3.61,6.95,0.55
54,end-track,"tensor([0.5310], device='cuda:0')",3.31,0,0
55,track,"tensor([0.7164], device='cuda:0')",3.73,13.54,6.59
55,end-track,"tensor([0.5458], device='cuda:0')",3.13,0,0
55,end-track,"tensor([0.7016], device='cuda:0')",4.04,0,0
56,track,"tensor([0.8700], device='cuda:0')",3.61,13.77,0.23
56,track,"tensor([0.8435], device='cuda:0')",3.24,10.54,-3.23
56,track,"tensor([0.9454], device='cuda:0')",3.60,11.13,0.59
56,track,"tensor([0.9264], device='cuda:0')",3.60,8.21,-2.92
57,track,"tensor([0.9099], device='cuda:0')",3.32,6.88,-1.33
57,track,"tensor([0.9075], device='cuda:0')",3.44,9.37,2.49
57,track,"tensor([0.5008], device='cuda:0')",3.67,0,0
58,track,"tensor([0.5674], device='cuda:0')",3.65,0,0
58,end-track,"tensor([0.7645], device='cuda:0')",3.88,0,0
58,track,"tensor([0.5821], device='cuda:0')",3.95,0,0
58,track,"tensor([0.8825], device='cuda:0')",3.59,2.78,-6.59
59,track,"tensor([0.9303], device='cuda:0')",2.97,3.06,0.28
59,end-track,"tensor([0.6444], device='cuda:0')",3.84,0,0
59,track,"tensor([0.5679], device='cuda:0')",3.69,0,0
00,track,"tensor([0.8407], device='cuda:0')",3.65,-0.8,-3.86
00,track,"tensor([0.6508], device='cuda:0')",3.86,3.38,4.18
00,track,"tensor([0.7340], device='cuda:0')",3.23,1.8,-1.58
00,track,"tensor([0.7447], device='cuda:0')",3.02,11.41,9.61
01,end-track,"tensor([0.7299], device='cuda:0')",3.40,0,0
01,track,"tensor([0.6022], device='cuda:0')",2.37,16.45,5.04
02,track,"tensor([0.5151], device='cuda:0')",2.16,21.95,5.5
02,track,"tensor([0.7375], device='cuda:0')",1.80,15.56,-6.39
02,track,"tensor([0.6065], device='cuda:0')",4.71,16.53,0.97
03,track,"tensor([0.8652], device='cuda:0')",2.49,11.49,-5.04
03,track,"tensor([0.8335], device='cuda:0')",4.11,13.68,2.19
03,track,"tensor([0.7919], device='cuda:0')",4.29,12.0,-1.68
04,track,"tensor([0.7018], device='cuda:0')",1.81,14.1,2.1
04,track,"tensor([0.6286], device='cuda:0')",3.86,14.25,0.15
04,track,"tensor([0.7329], device='cuda:0')",3.83,14.65,0.4
05,track,"tensor([0.6409], device='cuda:0')",3.32,14.49,-0.16
05,track,"tensor([0.7255], device='cuda:0')",2.68,13.52,-0.97
05,track,"tensor([0.6705], device='cuda:0')",3.33,13.47,-0.05
06,track,"tensor([0.6806], device='cuda:0')",3.39,13.82,0.35
06,track,"tensor([0.6621], device='cuda:0')",3.21,13.69,-0.13
06,track,"tensor([0.7573], device='cuda:0')",2.93,14.74,1.05
07,track,"tensor([0.5016], device='cuda:0')",2.82,13.37,-1.37
07,track,"tensor([0.6473], device='cuda:0')",3.82,13.39,0.02
07,track,"tensor([0.6727], device='cuda:0')",4.63,13.68,0.29
07,track,"tensor([0.6148], device='cuda:0')",3.17,13.64,-0.04
08,track,"tensor([0.6854], device='cuda:0')",3.24,14.71,1.07
08,track,"tensor([0.6504], device='cuda:0')",3.27,13.75,-0.96
08,track,"tensor([0.7365], device='cuda:0')",3.52,14.7,0.95
09,track,"tensor([0.7391], device='cuda:0')",4.76,14.01,-0.69
09,track,"tensor([0.6802], device='cuda:0')",3.25,13.78,-0.23
09,track,"tensor([0.6799], device='cuda:0')",3.71,14.75,0.97
09,track,"tensor([0.5124], device='cuda:0')",3.49,11.31,-3.44
10,track,"tensor([0.6264], device='cuda:0')",3.61,12.7,1.39
10,track,"tensor([0.6239], device='cuda:0')",3.45,11.57,-1.13
10,track,"tensor([0.7104], device='cuda:0')",3.25,13.59,2.02
11,track,"tensor([0.7412], device='cuda:0')",3.08,13.65,0.06
11,track,"tensor([0.7899], device='cuda:0')",3.03,13.83,0.18
11,track,"tensor([0.7308], device='cuda:0')",3.03,13.79,-0.04
12,track,"tensor([0.7060], device='cuda:0')",2.66,13.59,-0.2
12,track,"tensor([0.7365], device='cuda:0')",3.76,13.75,0.16
12,track,"tensor([0.7091], device='cuda:0')",2.95,13.73,-0.02
13,track,"tensor([0.7147], device='cuda:0')",3.45,13.78,0.05
13,track,"tensor([0.7405], device='cuda:0')",3.14,13.76,-0.02
