Timestamp,Class,Confidence Score,FPS,Error,Delta Error
42,track,"tensor([0.9472], device='cuda:0')",3.41,-15.38,3.33
42,track,"tensor([0.9493], device='cuda:0')",3.12,-10.7,4.68
43,track,"tensor([0.9376], device='cuda:0')",2.79,-9.01,1.69
43,track,"tensor([0.9259], device='cuda:0')",3.14,-9.66,-0.65
43,track,"tensor([0.9300], device='cuda:0')",2.68,-9.54,0.12
44,track,"tensor([0.9465], device='cuda:0')",2.68,-7.72,1.82
44,track,"tensor([0.9370], device='cuda:0')",3.76,-5.5,2.22
44,track,"tensor([0.9207], device='cuda:0')",3.07,-5.53,-0.03
45,track,"tensor([0.9204], device='cuda:0')",3.64,-6.23,-0.7
45,track,"tensor([0.9348], device='cuda:0')",3.11,-4.3,1.93
45,track,"tensor([0.9352], device='cuda:0')",3.02,-6.17,-1.87
46,track,"tensor([0.9461], device='cuda:0')",3.27,-4.93,1.24
46,track,"tensor([0.9390], device='cuda:0')",3.03,-5.39,-0.46
46,track,"tensor([0.9356], device='cuda:0')",3.01,-4.54,0.85
47,track,"tensor([0.9292], device='cuda:0')",3.26,-3.67,0.87
47,track,"tensor([0.9282], device='cuda:0')",3.53,-3.88,-0.21
47,track,"tensor([0.9372], device='cuda:0')",2.99,-2.33,1.55
48,track,"tensor([0.8481], device='cuda:0')",2.71,-3.25,-0.92
48,track,"tensor([0.9069], device='cuda:0')",2.80,-1.8,1.45
48,track,"tensor([0.9021], device='cuda:0')",2.85,1.41,3.21
49,track,"tensor([0.9395], device='cuda:0')",3.11,8.25,6.84
49,track,"tensor([0.7478], device='cuda:0')",3.02,19.19,10.94
49,track,"tensor([0.8626], device='cuda:0')",3.06,29.27,10.08
50,track,"tensor([0.8970], device='cuda:0')",3.37,32.08,2.81
50,track,"tensor([0.7802], device='cuda:0')",2.79,33.16,1.08
50,track,"tensor([0.8539], device='cuda:0')",3.17,33.06,-0.1
50,track,"tensor([0.8156], device='cuda:0')",4.10,31.67,-1.39
51,track,"tensor([0.8463], device='cuda:0')",3.41,32.23,0.56
51,end-track,"tensor([0.5665], device='cuda:0')",2.11,0,0
51,track,"tensor([0.6425], device='cuda:0')",3.40,29.04,-3.19
52,track,"tensor([0.7543], device='cuda:0')",3.60,27.7,-1.34
52,track,"tensor([0.8274], device='cuda:0')",1.74,18.29,-9.41
